primary_key,address,neighborhood,geocoded_address,lat,lng,place_id,raw_url,maps_url
3540,"R ANTONIO ALBINO MACHADO, N. 15",QUINTA BARROS,"R. António Albino Machado 15, 1600-870 Lisboa, Portugal",38.7531225,-9.169173,ChIJHSxIjd8yGQ0RP5XhW3rf2kY,https://maps.googleapis.com/maps/api/geocode/json?address=R%20ANTONIO%20ALBINO%20MACHADO%2C%20N.%2015&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7531225,-9.169172999999999"
3541,"R PROJ A R SANCHES COELHO, N. 1",PATRIMONIO DISPERSO,,,,,,
3542,"R SAO PEDRO MARTIR, N. 45",PATRIMONIO DISPERSO,"R. de São Pedro Mártir 45, 1100-240 Lisboa, Portugal",38.7147542,-9.135943,ChIJnYfVlIczGQ0RAJ-t33LSlpM,https://maps.googleapis.com/maps/api/geocode/json?address=R%20SAO%20PEDRO%20MARTIR%2C%20N.%2045&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.71475420000001,-9.135943"
3543,"LG ALCACARIAS, N. 1 A",PATRIMONIO DISPERSO,"Largo das Alcaçarias 1, 1100-345 Lisboa, Portugal",38.7107861,-9.1289047,ChIJzy2kJ3Q0GQ0RSjm0OXXiJ6w,https://maps.googleapis.com/maps/api/geocode/json?address=LG%20ALCACARIAS%2C%20N.%201%20A&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7107861,-9.128904700000001"
3544,"R MARQUES PONTE LIMA, N. 4",PATRIMONIO DISPERSO,"R. Marquês Pte. de Lima 4, 1100-588 Lisboa, Portugal",38.7159982,-9.1332448,ChIJH71sZ4gzGQ0R4xmVcuEYOWo,https://maps.googleapis.com/maps/api/geocode/json?address=R%20MARQUES%20PONTE%20LIMA%2C%20N.%204&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7159982,-9.1332448"
3545,"R ROSA, N. 243",PATRIMONIO DISPERSO,,,,,,
3546,"RUA CRUZ ALCANTARA, N. 2",PATRIMONIO DISPERSO,"R. da Cruz a Alcântara 2, 1300-059 Lisboa, Portugal",38.7073496,-9.1741355,ChIJYz4qxaY0GQ0RItIB6JA9hNE,https://maps.googleapis.com/maps/api/geocode/json?address=RUA%20CRUZ%20ALCANTARA%2C%20N.%202&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7073496,-9.1741355"
3547,"TRAVESSA FIANDEIRAS  N 4, SN",PATRIMONIO DISPERSO,"Tv. das Fiandeiras 4, 1300-171 Lisboa, Portugal",38.7087215,-9.1939482,ChIJk-edjFXLHg0RlKv6talgviI,https://maps.googleapis.com/maps/api/geocode/json?address=TRAVESSA%20FIANDEIRAS%20%20N%204%2C%20SN&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7087215,-9.1939482"
3548,"R FERREIRA DE CASTRO, LT. 350",FLAMENGA,,,,,,
3549,"R FERREIRA DE CASTRO, LT. 332",FLAMENGA,,,,,,
3550,"RUA 1, LT. 4 - BL A",BOAVISTA,"R. Um L, 4 - a - Vergel do Lago, Maceió - AL, 57015-880, Brazil",-9.6549659,-35.7619177,EkBSLiBVbSBMLCA0IC0gYSAtIFZlcmdlbCBkbyBMYWdvLCBNYWNlacOzIC0gQUwsIDU3MDE1LTg4MCwgQnJhemlsIjcaNQowEi4KFAoSCbnYitd0TwEHEcRZzQAurfwdEAQqFAoSCffndYaiTwEHEbkrSx2X6poZEgFh,https://maps.googleapis.com/maps/api/geocode/json?address=RUA%201%2C%20LT.%204%20-%20BL%20A&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-9.654965899999999,-35.7619177"
3551,"RUA 3, LT. 13 - BL B",BOAVISTA,"R. Três L - Cidade Jardim Mansões, Pirapora - MG, 39270-000, Brazil",-17.3576988,-44.912021,ChIJsXfzxmMMqgAReDNDSHILHxQ,https://maps.googleapis.com/maps/api/geocode/json?address=RUA%203%2C%20LT.%2013%20-%20BL%20B&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-17.3576988,-44.912021"
3552,"R FERREIRA DE CASTRO, LT. 387",FLAMENGA,,,,,,
3553,"AV DR ARLINDO VICENTE, LT. 419",FLAMENGA,"Av. Dr. Arlindo Vicente 419, 1950-150 Lisboa, Portugal",38.752668,-9.1258676,ChIJ358CsrUzGQ0RgVfPW6VNi-U,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20DR%20ARLINDO%20VICENTE%2C%20LT.%20419&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.752668,-9.1258676"
3554,"RUA 3, LT. 14 - BL B",BOAVISTA,"R. Três L - Cidade Jardim Mansões, Pirapora - MG, 39270-000, Brazil",-17.3576988,-44.912021,ChIJsXfzxmMMqgAReDNDSHILHxQ,https://maps.googleapis.com/maps/api/geocode/json?address=RUA%203%2C%20LT.%2014%20-%20BL%20B&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-17.3576988,-44.912021"
3555,"RUA 3, LT. 14 - BL A",BOAVISTA,"R. Três L - Cidade Jardim Mansões, Pirapora - MG, 39270-000, Brazil",-17.3576988,-44.912021,ChIJsXfzxmMMqgAReDNDSHILHxQ,https://maps.googleapis.com/maps/api/geocode/json?address=RUA%203%2C%20LT.%2014%20-%20BL%20A&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-17.3576988,-44.912021"
3556,"RUA 3, LT. 24 - BL B",BOAVISTA,"R. Três L - Cidade Jardim Mansões, Pirapora - MG, 39270-000, Brazil",-17.3576988,-44.912021,ChIJsXfzxmMMqgAReDNDSHILHxQ,https://maps.googleapis.com/maps/api/geocode/json?address=RUA%203%2C%20LT.%2024%20-%20BL%20B&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-17.3576988,-44.912021"
3557,"R RIO GUADIANA, N. 13",PADRE CRUZ,"R. Rio Guadiana 13, 2970, Portugal",38.4697796,-9.0872853,ChIJDV65qR1OGQ0RrIb7ybuVKWY,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RIO%20GUADIANA%2C%20N.%2013&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.4697796,-9.0872853"
3558,"R RICARDO ORNELAS, LT. 375",FLAMENGA,"R. Ricardo Ornelas 375, 1950 Lisboa, Portugal",38.751731,-9.124394,ChIJASYb77UzGQ0RN5vvp7EzapM,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RICARDO%20ORNELAS%2C%20LT.%20375&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.751731,-9.124393999999999"
3559,"R FERREIRA DE CASTRO, LT. 348",FLAMENGA,,,,,,
3560,"AV DR ARLINDO VICENTE, LT. 409",FLAMENGA,"Av. Dr. Arlindo Vicente 409, 1950 Lisboa, Portugal",38.751415,-9.124649,ChIJQdhd5rUzGQ0R0pf6ywxcuIA,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20DR%20ARLINDO%20VICENTE%2C%20LT.%20409&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.751415,-9.124649"
3561,"AV AVELINO TEIXEIRA MOTA, LT. 315",FLAMENGA,"Av. Avelino Teixeira da Mota 315, 1950 Lisboa, Portugal",38.753192,-9.123149,ChIJFa9jecozGQ0RXA61NoYTBZo,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20AVELINO%20TEIXEIRA%20MOTA%2C%20LT.%20315&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.753192,-9.123149"
3562,"AV DR ARLINDO VICENTE, LT. 410",FLAMENGA,"Av. Dr. Arlindo Vicente 410, 1950-077 Lisboa, Portugal",38.7514824,-9.1248653,ChIJzXlV3bUzGQ0ROyhqJB48sio,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20DR%20ARLINDO%20VICENTE%2C%20LT.%20410&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7514824,-9.1248653"
3563,"R FERREIRA DE CASTRO, LT. 353",FLAMENGA,,,,,,
3564,"AV BRASIL, N. 106",PATRIMONIO DISPERSO,"Av. Brasil, 106 - Campo Grande, Rio de Janeiro - RJ, 21863-000, Brazil",-22.8603013,-43.5194625,ChIJk8UjrzPgmwAR0qcuzuJFmos,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20BRASIL%2C%20N.%20106&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-22.8603013,-43.5194625"
3565,"R RICARDO ORNELAS, LT. 380",FLAMENGA,"R. Ricardo Ornelas 380, 1950-150 Lisboa, Portugal",38.752474,-9.12505,ChIJJVKPvrUzGQ0R6lITPRtPtm4,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RICARDO%20ORNELAS%2C%20LT.%20380&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.752474,-9.12505"
3566,"R FERREIRA DE CASTRO, LT. 342",FLAMENGA,,,,,,
3567,"R FERREIRA DE CASTRO, LT. 345",FLAMENGA,,,,,,
3568,"AV AVELINO TEIXEIRA MOTA, LT. 314",FLAMENGA,"Av. Avelino Teixeira da Mota 314, 1950 Lisboa, Portugal",38.75334,-9.123273,ChIJPVDQfsozGQ0RKo6MiJWkSHc,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20AVELINO%20TEIXEIRA%20MOTA%2C%20LT.%20314&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.75334,-9.123273000000001"
3569,"AV DR ARLINDO VICENTE, LT. 416",FLAMENGA,"Av. Dr. Arlindo Vicente 416, 1950-150 Lisboa, Portugal",38.7521716,-9.1254651,ChIJb7pquLUzGQ0RalQMUO2_ZF8,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20DR%20ARLINDO%20VICENTE%2C%20LT.%20416&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7521716,-9.1254651"
3570,"AV AVELINO TEIXEIRA MOTA, LT. 324",FLAMENGA,"Av. Avelino Teixeira da Mota 324, 1950-033 Lisboa, Portugal",38.7517565,-9.1209027,ChIJ19EGScozGQ0RmYLTMGDQobY,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20AVELINO%20TEIXEIRA%20MOTA%2C%20LT.%20324&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7517565,-9.1209027"
3571,"R FERREIRA DE CASTRO, LT. 331",FLAMENGA,,,,,,
3572,"R RICARDO ORNELAS, LT. 377",FLAMENGA,"R. Ricardo Ornelas 377, 1950 Lisboa, Portugal",38.751955,-9.124588,ChIJsUjo67UzGQ0ReifZ_69wBgU,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RICARDO%20ORNELAS%2C%20LT.%20377&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.751955,-9.124588"
3573,"AV AVELINO TEIXEIRA MOTA, LT. 321",FLAMENGA,"Av. Avelino Teixeira da Mota 321, 1950-033 Lisboa, Portugal",38.7522066,-9.1216873,ChIJZeG8P8ozGQ0RlI3zuIEHWV8,https://maps.googleapis.com/maps/api/geocode/json?address=AV%20AVELINO%20TEIXEIRA%20MOTA%2C%20LT.%20321&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7522066,-9.1216873"
3574,"R FERREIRA DE CASTRO, LT. 337",FLAMENGA,,,,,,
3575,"R ANTONIO ALBINO MACHADO, N. 13",QUINTA BARROS,"R. António Albino Machado 13, 1600-231 Lisboa, Portugal",38.7527226,-9.1681211,ChIJ9TvK-N8yGQ0R2sLDbXRpTlg,https://maps.googleapis.com/maps/api/geocode/json?address=R%20ANTONIO%20ALBINO%20MACHADO%2C%20N.%2013&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7527226,-9.1681211"
3576,"R RAINHA D CATARINA, LT. 2",BOAVISTA,,,,,,
3577,"R BUGANVILIAS, LT. 6",BOAVISTA,"R. Bougainvillea, 6, Araguapaz - GO, 76720-000, Brazil",-15.0955874,-50.6171682,EjZSLiBCb3VnYWludmlsbGVhLCA2LCBBcmFndWFwYXogLSBHTywgNzY3MjAtMDAwLCBCcmF6aWwiMBIuChQKEgn57BEqIGFokxFKYZuXJdMy9xAGKhQKEgnZjKrrIWFokxGOWnjEH3V9nA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20BUGANVILIAS%2C%20LT.%206&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-15.0955874,-50.61716819999999"
3578,"R RAINHA D BRITES, LT. 14",BOAVISTA,"R. Rainha Dona Brites 14, 1500-536 Lisboa, Portugal",38.7343514,-9.2046561,ChIJXanjJsTMHg0RIRWkkRd8B1g,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RAINHA%20D%20BRITES%2C%20LT.%2014&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7343514,-9.2046561"
3579,"R BUGANVILIAS, LT. 3",BOAVISTA,"R. Bougainvillea, 3, Araguapaz - GO, 76720-000, Brazil",-15.0954013,-50.6171507,EjZSLiBCb3VnYWludmlsbGVhLCAzLCBBcmFndWFwYXogLSBHTywgNzY3MjAtMDAwLCBCcmF6aWwiMBIuChQKEgn57BEqIGFokxFLYZuXJdMy9xADKhQKEgnZjKrrIWFokxGOWnjEH3V9nA,https://maps.googleapis.com/maps/api/geocode/json?address=R%20BUGANVILIAS%2C%20LT.%203&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-15.0954013,-50.6171507"
3580,"R RAINHA D CATARINA, LT. 55",BOAVISTA,,,,,,
3581,"R RAINHA D CATARINA, LT. 58",BOAVISTA,,,,,,
3582,"R RAINHA D BRITES, LT. 22",BOAVISTA,"R. Rainha Dona Brites 22, 1500-536 Lisboa, Portugal",38.7334089,-9.2051682,ChIJlwpdvcbMHg0Rokqttnha2ek,https://maps.googleapis.com/maps/api/geocode/json?address=R%20RAINHA%20D%20BRITES%2C%20LT.%2022&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7334089,-9.2051682"
3583,"R RAINHA D CATARINA, LT. 5",BOAVISTA,,,,,,
3584,"R RAINHA D CATARINA, LT. 17",BOAVISTA,,,,,,
3585,"R PROF FERNANDO MELLO MOSER, N. 8",PACO LUMIAR,"R. Prof. Fernando de Mello Moser 8, 1600-760 Lisboa, Portugal",38.7709075,-9.1685597,ChIJR4vwMsAyGQ0RoKUUdFBcWX0,https://maps.googleapis.com/maps/api/geocode/json?address=R%20PROF%20FERNANDO%20MELLO%20MOSER%2C%20N.%208&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=38.7709075,-9.1685597"
3586,"BO DA BOAVISTA RUA 1, LT. 12",BOAVISTA,,,,,,
3587,"BO DA BOAVISTA RUA 2, LT. 25",BOAVISTA,,,,,,
3588,"BO DA BOAVISTA RUA 3, LT. 36",BOAVISTA,,,,,,
3589,"BO DA BOAVISTA RUA 4, LT. 100",BOAVISTA,,,,,,
3590,"BO DA BOAVISTA RUA 4, LT. 19",BOAVISTA,,,,,,
3591,"BO DA BOAVISTA RUA 4, LT. 196",BOAVISTA,,,,,,
3592,"BO DA BOAVISTA RUA 9, LT. 13",BOAVISTA,,,,,,
3593,"BO DA BOAVISTA RUA 1, LT. 20",BOAVISTA,,,,,,
3594,"BO DA BOAVISTA RUA 1, LT. 22",BOAVISTA,,,,,,
3595,"BO DA BOAVISTA RUA 1, LT. 32",BOAVISTA,,,,,,
3596,"BO DA BOAVISTA RUA 1, LT. 38",BOAVISTA,,,,,,
3597,"BO DA BOAVISTA RUA 1, LT. 50",BOAVISTA,,,,,,
3598,"BO DA BOAVISTA RUA 1, LT. 8",BOAVISTA,,,,,,
3599,"BO DA BOAVISTA RUA 1, LT. 56",BOAVISTA,,,,,,
3600,"BO DA BOAVISTA RUA 2, LT. 12",BOAVISTA,,,,,,
3601,"BO DA BOAVISTA RUA 2, LT. 15",BOAVISTA,,,,,,
3602,"BO DA BOAVISTA RUA 2, LT. 16",BOAVISTA,,,,,,
3603,"BO DA BOAVISTA RUA 2, LT. 19",BOAVISTA,,,,,,
3604,"BO DA BOAVISTA RUA 2, LT. 26",BOAVISTA,,,,,,
3605,"BO DA BOAVISTA RUA 2, LT. 29",BOAVISTA,,,,,,
3606,"BO DA BOAVISTA RUA 2, LT. 3",BOAVISTA,,,,,,
3607,"BO DA BOAVISTA RUA 2, LT. 42",BOAVISTA,,,,,,
3608,"BO DA BOAVISTA RUA 2, LT. 46",BOAVISTA,,,,,,
3609,"BO DA BOAVISTA RUA 2, LT. 52",BOAVISTA,,,,,,
3610,"BO DA BOAVISTA RUA 2, LT. 53",BOAVISTA,,,,,,
3611,"BO DA BOAVISTA RUA 2, LT. 57",BOAVISTA,,,,,,
3612,"BO DA BOAVISTA RUA 2, LT. 58",BOAVISTA,,,,,,
3613,"BO DA BOAVISTA RUA 2, LT. 60",BOAVISTA,,,,,,
3614,"BO DA BOAVISTA RUA 2, LT. 62",BOAVISTA,,,,,,
3615,"BO DA BOAVISTA RUA 3, LT. 13",BOAVISTA,,,,,,
3616,"BO DA BOAVISTA RUA 3, LT. 19",BOAVISTA,,,,,,
3617,"BO DA BOAVISTA RUA 3, LT. 32",BOAVISTA,,,,,,
3618,"BO DA BOAVISTA RUA 3, LT. 4",BOAVISTA,,,,,,
3619,"BO DA BOAVISTA RUA 3, LT. 41",BOAVISTA,,,,,,
3620,"BO DA BOAVISTA RUA 3, LT. 45",BOAVISTA,,,,,,
3621,"BO DA BOAVISTA RUA 3, LT. 49",BOAVISTA,,,,,,
3622,"BO DA BOAVISTA RUA 3, LT. 5",BOAVISTA,,,,,,
3623,"BO DA BOAVISTA RUA 3, LT. 50",BOAVISTA,,,,,,
3624,"BO DA BOAVISTA RUA 3, LT. 57",BOAVISTA,,,,,,
3625,"BO DA BOAVISTA RUA 3, LT. 59",BOAVISTA,,,,,,
3626,"BO DA BOAVISTA RUA 3, LT. 62",BOAVISTA,,,,,,
3627,"BO DA BOAVISTA RUA 3, LT. 64",BOAVISTA,,,,,,
3628,"BO DA BOAVISTA RUA 3, LT. 66",BOAVISTA,,,,,,
3629,"BO DA BOAVISTA RUA 3, LT. 68",BOAVISTA,,,,,,
3630,"BO DA BOAVISTA RUA 3, LT. 7",BOAVISTA,,,,,,
3631,"BO DA BOAVISTA RUA 3, LT. 11",BOAVISTA,,,,,,
3632,"BO DA BOAVISTA RUA 3, LT. 22",BOAVISTA,,,,,,
3633,"BO DA BOAVISTA RUA 3, LT. 25",BOAVISTA,,,,,,
3634,"BO DA BOAVISTA RUA 3, LT. 65",BOAVISTA,,,,,,
3635,"BO DA BOAVISTA RUA 4, LT. 10",BOAVISTA,,,,,,
3636,"BO DA BOAVISTA RUA 4, LT. 104",BOAVISTA,,,,,,
3637,"BO DA BOAVISTA RUA 4, LT. 110",BOAVISTA,,,,,,
3638,"BO DA BOAVISTA RUA 4, LT. 124",BOAVISTA,,,,,,
3639,"BO DA BOAVISTA RUA 4, LT. 135",BOAVISTA,,,,,,
3640,"BO DA BOAVISTA RUA 4, LT. 136",BOAVISTA,,,,,,
3641,"BO DA BOAVISTA RUA 4, LT. 142",BOAVISTA,,,,,,
3642,"BO DA BOAVISTA RUA 4, LT. 147",BOAVISTA,,,,,,
3643,"BO DA BOAVISTA RUA 4, LT. 150",BOAVISTA,,,,,,
3644,"BO DA BOAVISTA RUA 4, LT. 157",BOAVISTA,,,,,,
3645,"BO DA BOAVISTA RUA 4, LT. 159",BOAVISTA,,,,,,
3646,"BO DA BOAVISTA RUA 4, LT. 176",BOAVISTA,,,,,,
3647,"BO DA BOAVISTA RUA 4, LT. 2",BOAVISTA,,,,,,
3648,"BO DA BOAVISTA RUA 4, LT. 21",BOAVISTA,,,,,,
3649,"BO DA BOAVISTA RUA 4, LT. 212",BOAVISTA,,,,,,
3650,"BO DA BOAVISTA RUA 4, LT. 216",BOAVISTA,,,,,,
3651,"BO DA BOAVISTA RUA 4, LT. 25",BOAVISTA,,,,,,
3652,"BO DA BOAVISTA RUA 4, LT. 26",BOAVISTA,,,,,,
3653,"BO DA BOAVISTA RUA 4, LT. 32",BOAVISTA,,,,,,
3654,"BO DA BOAVISTA RUA 4, LT. 34",BOAVISTA,,,,,,
3655,"BO DA BOAVISTA RUA 4, LT. 36",BOAVISTA,,,,,,
3656,"BO DA BOAVISTA RUA 4, LT. 42",BOAVISTA,,,,,,
3657,"BO DA BOAVISTA RUA 4, LT. 43",BOAVISTA,,,,,,
3658,"BO DA BOAVISTA RUA 4, LT. 44",BOAVISTA,,,,,,
3659,"BO DA BOAVISTA RUA 4, LT. 47",BOAVISTA,,,,,,
3660,"BO DA BOAVISTA RUA 4, LT. 52",BOAVISTA,,,,,,
3661,"BO DA BOAVISTA RUA 4, LT. 54",BOAVISTA,,,,,,
3662,"BO DA BOAVISTA RUA 4, LT. 63",BOAVISTA,,,,,,
3663,"BO DA BOAVISTA RUA 4, LT. 65",BOAVISTA,,,,,,
3664,"BO DA BOAVISTA RUA 4, LT. 73",BOAVISTA,,,,,,
3665,"BO DA BOAVISTA RUA 4, LT. 75",BOAVISTA,,,,,,
3666,"BO DA BOAVISTA RUA 4, LT. 78",BOAVISTA,,,,,,
3667,"BO DA BOAVISTA RUA 4, LT. 85",BOAVISTA,,,,,,
3668,"BO DA BOAVISTA RUA 4, LT. 86",BOAVISTA,,,,,,
3669,"BO DA BOAVISTA RUA 4, LT. 88",BOAVISTA,,,,,,
3670,"BO DA BOAVISTA RUA 4, LT. 89",BOAVISTA,,,,,,
3671,"BO DA BOAVISTA RUA 4, LT. 93",BOAVISTA,,,,,,
3672,"BO DA BOAVISTA RUA 4, LT. 96",BOAVISTA,,,,,,
3673,"BO DA BOAVISTA RUA 4, LT. 99",BOAVISTA,,,,,,
3674,"BO DA BOAVISTA RUA 4, LT. 210",BOAVISTA,,,,,,
3675,"BO DA BOAVISTA RUA 4, LT. 66",BOAVISTA,,,,,,
3676,"BO DA BOAVISTA RUA 4, LT. 158",BOAVISTA,,,,,,
3677,"BO DA BOAVISTA RUA 4, LT. 160",BOAVISTA,,,,,,
3678,"BO DA BOAVISTA RUA 4, LT. 174",BOAVISTA,,,,,,
3679,"BO DA BOAVISTA RUA 4, LT. 40",BOAVISTA,,,,,,
3680,"BO DA BOAVISTA RUA 4, LT. 49",BOAVISTA,,,,,,
3681,"BO DA BOAVISTA RUA 4, LT. 77",BOAVISTA,,,,,,
3682,"BO DA BOAVISTA RUA 5, LT. 10",BOAVISTA,,,,,,
3683,"BO DA BOAVISTA RUA 5, LT. 2",BOAVISTA,,,,,,
3684,"BO DA BOAVISTA RUA 5, LT. 31",BOAVISTA,,,,,,
3685,"BO DA BOAVISTA RUA 5, LT. 34",BOAVISTA,,,,,,
3686,"BO DA BOAVISTA RUA 5, LT. 36",BOAVISTA,,,,,,
3687,"BO DA BOAVISTA RUA 5, LT. 40",BOAVISTA,,,,,,
3688,"BO DA BOAVISTA RUA 5, LT. 43",BOAVISTA,,,,,,
3689,"BO DA BOAVISTA RUA 5, LT. 3",BOAVISTA,,,,,,
3690,"BO DA BOAVISTA RUA 6, LT. 29",BOAVISTA,,,,,,
3691,"BO DA BOAVISTA RUA 6, LT. 34",BOAVISTA,,,,,,
3692,"BO DA BOAVISTA RUA 6, LT. 5",BOAVISTA,,,,,,
3693,"BO DA BOAVISTA RUA 6, LT. 19",BOAVISTA,,,,,,
3694,"BO DA BOAVISTA RUA 6, LT. 21",BOAVISTA,,,,,,
3695,"BO DA BOAVISTA RUA 6, LT. 27",BOAVISTA,,,,,,
3696,"BO DA BOAVISTA RUA 6, LT. 28",BOAVISTA,,,,,,
3697,"BO DA BOAVISTA RUA 6, LT. 35",BOAVISTA,,,,,,
3698,"BO DA BOAVISTA RUA 6, LT. 6",BOAVISTA,,,,,,
3699,"BO DA BOAVISTA RUA 7, LT. 28",BOAVISTA,,,,,,
3700,"BO DA BOAVISTA RUA 7, LT. 38",BOAVISTA,"R. 7 - St. Central, Goiânia - GO, 74653-115, Brazil",-16.6745452,-49.2572849,ChIJofl1ldjzXpMRt2SJun_uoZM,https://maps.googleapis.com/maps/api/geocode/json?address=BO%20DA%20BOAVISTA%20RUA%207%2C%20LT.%2038&key=AIzaSyCPsXQOyOEGN5vOiTi2Hy91FmguF56zuxI,"https://www.google.com/maps/search/?api=1&query=-16.6745452,-49.2572849"
3701,"BO DA BOAVISTA RUA 7, LT. 10",BOAVISTA,,,,,,
3702,"BO DA BOAVISTA RUA 9, LT. 20",BOAVISTA,,,,,,
3703,"BO DA BOAVISTA RUA 9, LT. 24",BOAVISTA,,,,,,
3704,"BO DA BOAVISTA RUA 9, LT. 30",BOAVISTA,,,,,,
3705,"BO DA BOAVISTA RUA 9, LT. 39",BOAVISTA,,,,,,
3706,"BO DA BOAVISTA RUA 9, LT. 5",BOAVISTA,,,,,,
3707,"BO DA BOAVISTA RUA 9, LT. 40",BOAVISTA,,,,,,
3708,"BO DA BOAVISTA RUA 9, LT. 12",BOAVISTA,,,,,,
3709,"BO DA BOAVISTA RUA 9, LT. 27",BOAVISTA,,,,,,
3710,"BO DA BOAVISTA RUA 9, LT. 3",BOAVISTA,,,,,,
3711,"BO DA BOAVISTA RUA 9, LT. 32",BOAVISTA,,,,,,
3712,"BO DA BOAVISTA RUA 6, LT. 15",BOAVISTA,,,,,,
3713,"BO DA BOAVISTA RUA 6, LT. 16",BOAVISTA,,,,,,
3714,"R RAINHA D CATARINA, LT. 21",BOAVISTA,,,,,,
3715,"BO DA BOAVISTA RUA 2, LT. 18",BOAVISTA,,,,,,
3716,"R AZALEAS, LT. 66",BOAVISTA,,,,,,
3717,"R RAINHA D CATARINA, LT. 68",BOAVISTA,,,,,,
3718,"R RAINHA D CATARINA, LT. 70",BOAVISTA,,,,,,
3719,"R AZALEAS, LT. 73",BOAVISTA,,,,,,
